survey_year,value,metric,tenure,breakdown_var,breakdown_val,geography,stat_type
2019-20,310,median_weekly_cost,all,family_type,One parent family with dependent children,Gr. Hobart,median
2019-20,340,median_weekly_cost,all,family_type,One parent family with dependent children,Gr. Darwin,median
2019-20,221,median_weekly_cost,all,family_type,One parent family with dependent children,ACT,median
2019-20,357,median_weekly_cost,all,family_type,One parent family with dependent children,Total GCC,median
2019-20,312,median_weekly_cost,all,family_type,One parent family with dependent children,Rest of NSW,median
2019-20,317,median_weekly_cost,all,family_type,One parent family with dependent children,Rest of Vic.,median
2019-20,301,median_weekly_cost,all,family_type,One parent family with dependent children,Rest of Qld,median
2019-20,222,median_weekly_cost,all,family_type,One parent family with dependent children,Rest of SA,median
2019-20,274,median_weekly_cost,all,family_type,One parent family with dependent children,Rest of WA,median
2019-20,220,median_weekly_cost,all,family_type,One parent family with dependent children,Rest of Tas.,median
2019-20,295,median_weekly_cost,all,family_type,One parent family with dependent children,Total rest of state,median
2019-20,303,median_weekly_cost,all,family_type,Couple only,Gr. Sydney,median
2019-20,287,median_weekly_cost,all,family_type,Couple only,Gr. Melbourne,median
2019-20,282,median_weekly_cost,all,family_type,Couple only,Gr. Brisbane,median
2019-20,99,median_weekly_cost,all,family_type,Couple only,Gr. Adelaide,median
2019-20,183,median_weekly_cost,all,family_type,Couple only,Gr. Perth,median
2019-20,106,median_weekly_cost,all,family_type,Couple only,Gr. Hobart,median
2019-20,300,median_weekly_cost,all,family_type,Couple only,Gr. Darwin,median
2019-20,188,median_weekly_cost,all,family_type,Couple only,ACT,median
2019-20,227,median_weekly_cost,all,family_type,Couple only,Total GCC,median
2019-20,68,median_weekly_cost,all,family_type,Couple only,Rest of NSW,median
2019-20,67,median_weekly_cost,all,family_type,Couple only,Rest of Vic.,median
2019-20,76,median_weekly_cost,all,family_type,Couple only,Rest of Qld,median
2019-20,73,median_weekly_cost,all,family_type,Couple only,Rest of SA,median
2019-20,72,median_weekly_cost,all,family_type,Couple only,Rest of WA,median
2019-20,49,median_weekly_cost,all,family_type,Couple only,Rest of Tas.,median
2019-20,69,median_weekly_cost,all,family_type,Couple only,Total rest of state,median
2019-20,345,median_weekly_cost,all,family_type,Other one family households,Gr. Sydney,median
2019-20,241,median_weekly_cost,all,family_type,Other one family households,Gr. Melbourne,median
2019-20,267,median_weekly_cost,all,family_type,Other one family households,Gr. Brisbane,median
2019-20,246,median_weekly_cost,all,family_type,Other one family households,Gr. Adelaide,median
2019-20,112,median_weekly_cost,all,family_type,Other one family households,Gr. Perth,median
2019-20,322,median_weekly_cost,all,family_type,Other one family households,Gr. Hobart,median
2019-20,388,median_weekly_cost,all,family_type,Other one family households,Gr. Darwin,median
2019-20,155,median_weekly_cost,all,family_type,Other one family households,ACT,median
2019-20,262,median_weekly_cost,all,family_type,Other one family households,Total GCC,median
2019-20,84,median_weekly_cost,all,family_type,Other one family households,Rest of NSW,median
2019-20,93,median_weekly_cost,all,family_type,Other one family households,Rest of Vic.,median
2019-20,107,median_weekly_cost,all,family_type,Other one family households,Rest of Qld,median
2019-20,186,median_weekly_cost,all,family_type,Other one family households,Rest of SA,median
2019-20,230,median_weekly_cost,all,family_type,Other one family households,Rest of WA,median
2019-20,200,median_weekly_cost,all,family_type,Other one family households,Rest of Tas.,median
2019-20,109,median_weekly_cost,all,family_type,Other one family households,Total rest of state,median
2019-20,592,median_weekly_cost,all,family_type,Multiple family households,Gr. Sydney,median
2019-20,400,median_weekly_cost,all,family_type,Multiple family households,Gr. Melbourne,median
2019-20,417,median_weekly_cost,all,family_type,Multiple family households,Gr. Brisbane,median
2019-20,222,median_weekly_cost,all,family_type,Multiple family households,Gr. Adelaide,median
2019-20,57,median_weekly_cost,all,family_type,Multiple family households,Gr. Perth,median
2019-20,40,median_weekly_cost,all,family_type,Multiple family households,Gr. Hobart,median
2019-20,415,median_weekly_cost,all,family_type,Multiple family households,Gr. Darwin,median
2019-20,406,median_weekly_cost,all,family_type,Multiple family households,ACT,median
2019-20,420,median_weekly_cost,all,family_type,Multiple family households,Total GCC,median
2019-20,208,median_weekly_cost,all,family_type,Multiple family households,Rest of NSW,median
2019-20,288,median_weekly_cost,all,family_type,Multiple family households,Rest of Vic.,median
2019-20,559,median_weekly_cost,all,family_type,Multiple family households,Rest of Qld,median
2019-20,0,median_weekly_cost,all,family_type,Multiple family households,Rest of SA,median
2019-20,282,median_weekly_cost,all,family_type,Multiple family households,Rest of WA,median
2019-20,0,median_weekly_cost,all,family_type,Multiple family households,Rest of Tas.,median
2019-20,288,median_weekly_cost,all,family_type,Multiple family households,Total rest of state,median
2019-20,150,median_weekly_cost,all,family_type,Lone person households,Gr. Sydney,median
2019-20,119,median_weekly_cost,all,family_type,Lone person households,Gr. Melbourne,median
2019-20,141,median_weekly_cost,all,family_type,Lone person households,Gr. Brisbane,median
2019-20,111,median_weekly_cost,all,family_type,Lone person households,Gr. Adelaide,median
2019-20,151,median_weekly_cost,all,family_type,Lone person households,Gr. Perth,median
2019-20,90,median_weekly_cost,all,family_type,Lone person households,Gr. Hobart,median
2019-20,150,median_weekly_cost,all,family_type,Lone person households,Gr. Darwin,median
2019-20,200,median_weekly_cost,all,family_type,Lone person households,ACT,median
2019-20,133,median_weekly_cost,all,family_type,Lone person households,Total GCC,median
2019-20,77,median_weekly_cost,all,family_type,Lone person households,Rest of NSW,median
2019-20,102,median_weekly_cost,all,family_type,Lone person households,Rest of Vic.,median
2019-20,173,median_weekly_cost,all,family_type,Lone person households,Rest of Qld,median
2019-20,84,median_weekly_cost,all,family_type,Lone person households,Rest of SA,median
2019-20,116,median_weekly_cost,all,family_type,Lone person households,Rest of WA,median
2019-20,81,median_weekly_cost,all,family_type,Lone person households,Rest of Tas.,median
2019-20,105,median_weekly_cost,all,family_type,Lone person households,Total rest of state,median
2019-20,562,median_weekly_cost,all,family_type,Group households,Gr. Sydney,median
2019-20,455,median_weekly_cost,all,family_type,Group households,Gr. Melbourne,median
2019-20,469,median_weekly_cost,all,family_type,Group households,Gr. Brisbane,median
2019-20,369,median_weekly_cost,all,family_type,Group households,Gr. Adelaide,median
2019-20,448,median_weekly_cost,all,family_type,Group households,Gr. Perth,median
2019-20,484,median_weekly_cost,all,family_type,Group households,Gr. Hobart,median
2019-20,362,median_weekly_cost,all,family_type,Group households,Gr. Darwin,median
2019-20,458,median_weekly_cost,all,family_type,Group households,ACT,median
2019-20,469,median_weekly_cost,all,family_type,Group households,Total GCC,median
2019-20,152,median_weekly_cost,all,family_type,Group households,Rest of NSW,median
2019-20,203,median_weekly_cost,all,family_type,Group households,Rest of Vic.,median
2019-20,462,median_weekly_cost,all,family_type,Group households,Rest of Qld,median
2019-20,304,median_weekly_cost,all,family_type,Group households,Rest of SA,median
2019-20,288,median_weekly_cost,all,family_type,Group households,Rest of WA,median
