date,value,series,series_id,category,unit,frequency
2007-03-01,380,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2007-06-01,395,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2007-09-01,400,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2007-12-01,410,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2008-03-01,397.5,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2008-06-01,395,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2008-09-01,385,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2008-12-01,373,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2009-03-01,380,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2009-06-01,398,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2009-09-01,423,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2009-12-01,450,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2010-03-01,450,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2010-06-01,480,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2010-09-01,477,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2010-12-01,487.6,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2011-03-01,479,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2011-06-01,485,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2011-09-01,480,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2011-12-01,460,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2012-03-01,500,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2012-06-01,510,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2012-09-01,487,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2012-12-01,525,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2013-03-01,520,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2013-06-01,530,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2013-09-01,550,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2013-12-01,565,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2014-03-01,591.5,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2014-06-01,610,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2014-09-01,620,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2014-12-01,650,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2015-03-01,657,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2015-06-01,705,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2015-09-01,710,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2015-12-01,723,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2016-03-01,706.5,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2016-06-01,720,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2016-09-01,710,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2016-12-01,735,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2017-03-01,730,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2017-06-01,770,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2017-09-01,720,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2017-12-01,741,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2018-03-01,742,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2018-06-01,730,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2018-09-01,730,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2018-12-01,725,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2019-03-01,695,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2019-06-01,700,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2019-09-01,710,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2019-12-01,736,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2020-03-01,730,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2020-06-01,730,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2020-09-01,730,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2020-12-01,743,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2021-03-01,750,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2021-06-01,785,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2021-09-01,800,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2021-12-01,806,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2022-03-01,780,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2022-06-01,775,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2022-09-01,750,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2022-12-01,765,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2023-03-01,765,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2023-06-01,800,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2023-09-01,795,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2023-12-01,800,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2024-03-01,790,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2024-06-01,805,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2024-09-01,815,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2024-12-01,820,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2025-03-01,820,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2025-06-01,835,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2025-09-01,845,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2025-12-01,862.3,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2026-03-01,848,Median Price Attached Dwellings ;  Sydney ;,A83728546V,House Prices,$'000,Quarter
2002-03-01,166,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2002-06-01,175,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2002-09-01,181,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2002-12-01,195,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2003-03-01,209.4,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2003-06-01,220.5,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2003-09-01,235,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2003-12-01,247.5,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2004-03-01,250,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2004-06-01,257.5,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2004-09-01,261,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2004-12-01,270,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2005-03-01,270,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2005-06-01,271,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2005-09-01,275,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2005-12-01,280,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2006-03-01,280,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2006-06-01,286,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2006-09-01,290,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2006-12-01,300,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2007-03-01,305,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2007-06-01,315,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2007-09-01,335,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2007-12-01,358,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2008-03-01,360,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2008-06-01,365,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2008-09-01,360,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2008-12-01,355,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2009-03-01,353.5,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2009-06-01,363,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2009-09-01,370,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2009-12-01,398.8,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2010-03-01,402,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2010-06-01,410,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2010-09-01,400,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2010-12-01,410,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2011-03-01,400,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2011-06-01,395,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2011-09-01,390,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2011-12-01,385,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2012-03-01,382,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2012-06-01,385,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2012-09-01,386,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2012-12-01,395,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2013-03-01,395,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2013-06-01,395,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2013-09-01,395,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2013-12-01,412,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2014-03-01,407,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2014-06-01,405,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2014-09-01,410,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2014-12-01,425,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2015-03-01,415.5,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2015-06-01,420,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2015-09-01,427.5,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2015-12-01,436,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2016-03-01,436,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2016-06-01,440,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2016-09-01,445,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2016-12-01,447,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2017-03-01,451.3,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2017-06-01,450,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2017-09-01,451,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2017-12-01,470,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2018-03-01,465,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2018-06-01,468,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2018-09-01,466.3,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2018-12-01,480,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2019-03-01,475,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2019-06-01,478.5,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2019-09-01,474,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2019-12-01,485,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2020-03-01,472,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2020-06-01,487.5,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2020-09-01,500,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2020-12-01,512.5,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2021-03-01,523,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2021-06-01,550,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2021-09-01,580,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2021-12-01,630,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2022-03-01,650,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2022-06-01,663,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2022-09-01,654,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2022-12-01,675,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2023-03-01,680,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2023-06-01,702,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2023-09-01,715,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2023-12-01,750,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2024-03-01,765,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2024-06-01,785,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2024-09-01,817.5,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2024-12-01,850,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2025-03-01,852,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2025-06-01,868,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2025-09-01,900,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2025-12-01,956.5,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2026-03-01,980,Median Price Established Houses ;  Adelaide ;,A83728557A,House Prices,$'000,Quarter
2002-03-01,185,Median Price Established Houses ;  Brisbane ;,A83728553T,House Prices,$'000,Quarter
2002-06-01,182.6,Median Price Established Houses ;  Brisbane ;,A83728553T,House Prices,$'000,Quarter
2002-09-01,198,Median Price Established Houses ;  Brisbane ;,A83728553T,House Prices,$'000,Quarter
2002-12-01,208,Median Price Established Houses ;  Brisbane ;,A83728553T,House Prices,$'000,Quarter
2003-03-01,225,Median Price Established Houses ;  Brisbane ;,A83728553T,House Prices,$'000,Quarter
2003-06-01,240,Median Price Established Houses ;  Brisbane ;,A83728553T,House Prices,$'000,Quarter
2003-09-01,269,Median Price Established Houses ;  Brisbane ;,A83728553T,House Prices,$'000,Quarter
2003-12-01,296.4,Median Price Established Houses ;  Brisbane ;,A83728553T,House Prices,$'000,Quarter
2004-03-01,302.7,Median Price Established Houses ;  Brisbane ;,A83728553T,House Prices,$'000,Quarter
2004-06-01,305,Median Price Established Houses ;  Brisbane ;,A83728553T,House Prices,$'000,Quarter
2004-09-01,305,Median Price Established Houses ;  Brisbane ;,A83728553T,House Prices,$'000,Quarter
2004-12-01,310,Median Price Established Houses ;  Brisbane ;,A83728553T,House Prices,$'000,Quarter
2005-03-01,312,Median Price Established Houses ;  Brisbane ;,A83728553T,House Prices,$'000,Quarter
2005-06-01,312,Median Price Established Houses ;  Brisbane ;,A83728553T,House Prices,$'000,Quarter
2005-09-01,314.9,Median Price Established Houses ;  Brisbane ;,A83728553T,House Prices,$'000,Quarter
2005-12-01,320,Median Price Established Houses ;  Brisbane ;,A83728553T,House Prices,$'000,Quarter
2006-03-01,325,Median Price Established Houses ;  Brisbane ;,A83728553T,House Prices,$'000,Quarter
2006-06-01,330,Median Price Established Houses ;  Brisbane ;,A83728553T,House Prices,$'000,Quarter
