date,value,series,series_id,category,unit,frequency
2004-06-30,7.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2004-07-31,7.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2004-08-31,7.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2004-09-30,7.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2004-10-31,7.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2004-11-30,7.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2004-12-31,7.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2005-01-31,7.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2005-02-28,7.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2005-03-31,7.32,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2005-04-30,7.32,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2005-05-31,7.32,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2005-06-30,7.32,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2005-07-31,7.32,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2005-08-31,7.32,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2005-09-30,7.32,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2005-10-31,7.32,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2005-11-30,7.32,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2005-12-31,7.32,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2006-01-31,7.32,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2006-02-28,7.32,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2006-03-31,7.32,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2006-04-30,7.32,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2006-05-31,7.57,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2006-06-30,7.57,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2006-07-31,7.57,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2006-08-31,7.82,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2006-09-30,7.82,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2006-10-31,7.82,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2006-11-30,8.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2006-12-31,8.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2007-01-31,8.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2007-02-28,8.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2007-03-31,8.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2007-04-30,8.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2007-05-31,8.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2007-06-30,8.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2007-07-31,8.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2007-08-31,8.32,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2007-09-30,8.32,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2007-10-31,8.32,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2007-11-30,8.57,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2007-12-31,8.57,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2008-01-31,8.72,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2008-02-29,8.99,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2008-03-31,9.34,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2008-04-30,9.44,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2008-05-31,9.46,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2008-06-30,9.46,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2008-07-31,9.62,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2008-08-31,9.62,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2008-09-30,9.36,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2008-10-31,8.34,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2008-11-30,7.73,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2008-12-31,6.84,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2009-01-31,6.84,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2009-02-28,5.84,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2009-03-31,5.84,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2009-04-30,5.76,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2009-05-31,5.76,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2009-06-30,5.78,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2009-07-31,5.78,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2009-08-31,5.78,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2009-09-30,5.78,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2009-10-31,6.03,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2009-11-30,6.28,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2009-12-31,6.64,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2010-01-31,6.64,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2010-02-28,6.64,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2010-03-31,6.89,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2010-04-30,7.14,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2010-05-31,7.39,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2010-06-30,7.39,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2010-07-31,7.39,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2010-08-31,7.39,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2010-09-30,7.39,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2010-10-31,7.39,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2010-11-30,7.79,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2010-12-31,7.79,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2011-01-31,7.79,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2011-02-28,7.79,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2011-03-31,7.79,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2011-04-30,7.79,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2011-05-31,7.79,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2011-06-30,7.79,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2011-07-31,7.79,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2011-08-31,7.79,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2011-09-30,7.79,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2011-10-31,7.79,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2011-11-30,7.55,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2011-12-31,7.3,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2012-01-31,7.3,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2012-02-29,7.39,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2012-03-31,7.39,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2012-04-30,7.4,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2012-05-31,7.04,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2012-06-30,6.83,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2012-07-31,6.83,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2012-08-31,6.83,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2012-09-30,6.83,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2012-10-31,6.64,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2012-11-30,6.64,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2012-12-31,6.44,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2013-01-31,6.44,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2013-02-28,6.44,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2013-03-31,6.44,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2013-04-30,6.44,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2013-05-31,6.18,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2013-06-30,6.18,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2013-07-31,6.18,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2013-08-31,5.93,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2013-09-30,5.93,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2013-10-31,5.93,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2013-11-30,5.93,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2013-12-31,5.93,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2014-01-31,5.93,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2014-02-28,5.93,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2014-03-31,5.93,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2014-04-30,5.93,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2014-05-31,5.93,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2014-06-30,5.93,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2014-07-31,5.93,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2014-08-31,5.93,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2014-09-30,5.93,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2014-10-31,5.93,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2014-11-30,5.93,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2014-12-31,5.93,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2015-01-31,5.93,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2015-02-28,5.67,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2015-03-31,5.67,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2015-04-30,5.67,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2015-05-31,5.46,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2015-06-30,5.46,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
