survey_year,value,metric,tenure,breakdown_var,breakdown_val,geography,stat_type
2019-20,98.9,pct_25_or_less,owner_outright,lower_income_state,Owner without a mortgage,Western Australia,lower_income
2019-20,1.1,pct_25_to_30,owner_outright,lower_income_state,Owner without a mortgage,Western Australia,lower_income
2019-20,0,pct_30_to_50,owner_outright,lower_income_state,Owner without a mortgage,Western Australia,lower_income
2019-20,0,pct_over_50,owner_outright,lower_income_state,Owner without a mortgage,Western Australia,lower_income
2019-20,100,pct_total,owner_outright,lower_income_state,Owner without a mortgage,Western Australia,lower_income
2019-20,0,pct_over_30,owner_outright,lower_income_state,Owner without a mortgage,Western Australia,lower_income
2019-20,151.9,households_000,owner_outright,lower_income_state,Owner without a mortgage,Western Australia,lower_income
2019-20,358,median_weekly_cost,owner_mortgage,lower_income_state,Owner with a mortgage,Western Australia,lower_income
2019-20,27.1,median_cost_income_ratio,owner_mortgage,lower_income_state,Owner with a mortgage,Western Australia,lower_income
2019-20,45.4,pct_25_or_less,owner_mortgage,lower_income_state,Owner with a mortgage,Western Australia,lower_income
2019-20,12.3,pct_25_to_30,owner_mortgage,lower_income_state,Owner with a mortgage,Western Australia,lower_income
2019-20,24.7,pct_30_to_50,owner_mortgage,lower_income_state,Owner with a mortgage,Western Australia,lower_income
2019-20,17.7,pct_over_50,owner_mortgage,lower_income_state,Owner with a mortgage,Western Australia,lower_income
2019-20,100,pct_total,owner_mortgage,lower_income_state,Owner with a mortgage,Western Australia,lower_income
2019-20,41.8,pct_over_30,owner_mortgage,lower_income_state,Owner with a mortgage,Western Australia,lower_income
2019-20,105.3,households_000,owner_mortgage,lower_income_state,Owner with a mortgage,Western Australia,lower_income
2019-20,60,median_weekly_cost,owner_total,lower_income_state,Total owners,Western Australia,lower_income
2019-20,7.1,median_cost_income_ratio,owner_total,lower_income_state,Total owners,Western Australia,lower_income
2019-20,77.6,pct_25_or_less,owner_total,lower_income_state,Total owners,Western Australia,lower_income
2019-20,5.6,pct_25_to_30,owner_total,lower_income_state,Total owners,Western Australia,lower_income
2019-20,10.5,pct_30_to_50,owner_total,lower_income_state,Total owners,Western Australia,lower_income
2019-20,7.3,pct_over_50,owner_total,lower_income_state,Total owners,Western Australia,lower_income
2019-20,100,pct_total,owner_total,lower_income_state,Total owners,Western Australia,lower_income
2019-20,17.8,pct_over_30,owner_total,lower_income_state,Total owners,Western Australia,lower_income
2019-20,256,households_000,owner_total,lower_income_state,Total owners,Western Australia,lower_income
2019-20,127,median_weekly_cost,renter_social,lower_income_state,State or territory housing authority,Western Australia,lower_income
2019-20,24.6,median_cost_income_ratio,renter_social,lower_income_state,State or territory housing authority,Western Australia,lower_income
2019-20,63.3,pct_25_or_less,renter_social,lower_income_state,State or territory housing authority,Western Australia,lower_income
2019-20,28.7,pct_25_to_30,renter_social,lower_income_state,State or territory housing authority,Western Australia,lower_income
2019-20,0,pct_30_to_50,renter_social,lower_income_state,State or territory housing authority,Western Australia,lower_income
2019-20,10,pct_over_50,renter_social,lower_income_state,State or territory housing authority,Western Australia,lower_income
2019-20,100,pct_total,renter_social,lower_income_state,State or territory housing authority,Western Australia,lower_income
2019-20,10,pct_over_30,renter_social,lower_income_state,State or territory housing authority,Western Australia,lower_income
2019-20,28,households_000,renter_social,lower_income_state,State or territory housing authority,Western Australia,lower_income
2019-20,310,median_weekly_cost,renter_private,lower_income_state,Private landlord,Western Australia,lower_income
2019-20,30.2,median_cost_income_ratio,renter_private,lower_income_state,Private landlord,Western Australia,lower_income
2019-20,36.2,pct_25_or_less,renter_private,lower_income_state,Private landlord,Western Australia,lower_income
2019-20,13.9,pct_25_to_30,renter_private,lower_income_state,Private landlord,Western Australia,lower_income
2019-20,36.8,pct_30_to_50,renter_private,lower_income_state,Private landlord,Western Australia,lower_income
2019-20,17.9,pct_over_50,renter_private,lower_income_state,Private landlord,Western Australia,lower_income
2019-20,100,pct_total,renter_private,lower_income_state,Private landlord,Western Australia,lower_income
2019-20,54,pct_over_30,renter_private,lower_income_state,Private landlord,Western Australia,lower_income
